ID,Title,Medium_Picture,Large_Picture,Mean,Rank,Popularity,Genres,Synopsis
112803,Love Live! School Idol Project,https://cdn.myanimelist.net/images/manga/2/304816.webp,https://cdn.myanimelist.net/images/manga/2/304816l.webp,,29670.0,69245,"Idols (Female), Music, School",A series of booklets included in odd-numbered volumes of the limited edition Blu-Ray release of the Love Live! School Idol Project anime.
160251,Shibou Yuugi de Meshi wo Kuu.,https://cdn.myanimelist.net/images/manga/2/284407.webp,https://cdn.myanimelist.net/images/manga/2/284407l.webp,,27505.0,21765,"Action, High Stakes Game, Suspense","When Yuuki wakes up in an unfamiliar manor wearing a maid uniform, she recognizes this as the start of a new death game. After assessing the situation, Yuuki begins to wander before discovering a room with five other maids. Each one is visibly anxious, and she learns from them that they are all new players who joined this lethal game for the prize money.  But Yuuki is different: she is a death game veteran whose only goal is to achieve 99 consecutive wins. Tasked with navigating a manor filled with countless instruments of murder, Yuuki takes point as the only experienced player in an environment that is designed to actively work against her. Despite this, she is determined to reach the end of the game with as many people as possible—if it coincides with her final goal.  [Written by MAL Rewrite]"
76291,Mahiru ni Odoru Hanzaisha,https://cdn.myanimelist.net/images/manga/1/132005.jpg,https://cdn.myanimelist.net/images/manga/1/132005l.jpg,,,64116,"Drama, Hentai","When you need ""Anything"" done, you can turn on our protagonist and his three companions. ""Anything"" goes from babysitting to investigation of extramarital affairs, even criminal acts such as kidnapping or robbery. Whatever it is, it will be done, as long as there's enough compensation.  Of course there's a downside to this business. Everywhere you look, danger lurks in every corner. While he didn't want to see it, the protagonist saw the dark side of a corporate giant. And thus begins our protagonist's fight...  (Source: Getchu)"
96827,"Makikomarete Isekai Teni suru Yatsu wa, Taitei Cheat",https://cdn.myanimelist.net/images/manga/3/172829.jpg,https://cdn.myanimelist.net/images/manga/3/172829l.jpg,6.58,,20214,"Adventure, Erotica, Fantasy, Harem, Isekai","One day during lunch break, high school student Yuzo Ogata was transferred to another world of sword and magic together with four other friends (two handsome males, two gorgeous females). According to the magician princess of space-time, this foreign world summoned them to defeat the demon king. The four friends were surprised and disoriented, but...  ""There should only be four braves though?"" Summoned by mistake, Yuzo is unsure what awaits him in this world... The non-hero uses cheat-like skills to gain a harem and become the strongest in this ""ultra""-righteous (?) fantasy!  (Source: Takarajimasha, translated)"
122067,Majutsushi Orphen Hagure Tabi,https://cdn.myanimelist.net/images/manga/1/290450.jpg,https://cdn.myanimelist.net/images/manga/1/290450l.jpg,,31227.0,70070,"Action, Adventure, Drama, Fantasy, Martial Arts",In the Majutsushi Orphen Hagure Tabi series:  1. Kiesaruhima no Shuutan 2. Yakusoku no Chi de 3. Hara Tairiku Kaisen 4. Kaihousha no Senjou 5. Majutsu Gakkou Koubou 6. Hasami no Takusen 7-8. Megami Mirai 9. Maou-hen 10. Teshita-hen 11. Comicron's Plan 12. Hartia's Choice
91855,Kimomen demo Kyokon nara School Caste no Chouten ni Tateru!?,https://cdn.myanimelist.net/images/manga/3/169421.jpg,https://cdn.myanimelist.net/images/manga/3/169421l.jpg,,,48769,"Harem, Hentai, School","In the near future, where men's penises and purposes had shrunk to miniscule size, the birthrate had dropped to dangerous lows. Everything came down to one valuable asset: having a massive cock!  Big, fat, thick, fully engorged wangs are worshipped by a female society deeply in need of satisfaction!  Enter our hero, an unattractive guy with the lowest status of anyone at school... until it's discovered that he's got a cock like Popeye's forearm! From loser to lover, celibate to celebrated, experience the dream harem-fucking rise of one lucky man born in the right time, at the right girth!  (Source: dlsite)"
91476,Deadman Wonderland,https://cdn.myanimelist.net/images/manga/3/160618.webp,https://cdn.myanimelist.net/images/manga/3/160618l.webp,7.72,1634.0,4791,"Action, Adventure, Drama, Sci-Fi, Supernatural",Light novel series based on the manga Deadman Wonderland.
68715,Sex Friend,https://cdn.myanimelist.net/images/manga/1/166062.webp,https://cdn.myanimelist.net/images/manga/1/166062l.webp,,,33981,"Hentai, School","Tomohiro Takabe is suprised one day when Mina Hayase tells him she wants to be more than a friend. Instead of being her boyfriend, Tomohiro is going to be her ""sexfriend"". With the help of the school nurse, the two spend their days in the nurses office. The two then decide to further their friendship by trying out some new ways.  (Source: ANN)"
23223,Mahou Shoujo Lyrical Nanoha,https://cdn.myanimelist.net/images/manga/5/112423.jpg,https://cdn.myanimelist.net/images/manga/5/112423l.jpg,,34874.0,20054,"Action, Fantasy, Mahou Shoujo, Super Power","Third grader Takamachi Nanoha stumbled upon an injured talking ferret after hearing his telepathic cries for help. The ferret turned out to be Yuuno, an archeologist and mage from another world who had accidentally scattered the dangerous Jewel Seeds throughout Earth. Without the strength to collect the Jewel Seeds, Yuuno had resumed a ferret form and needed someone else to take on the task for him. He gave a red jewel to Nanoha explaining to her with this she could transform and use magic to combat the monsters that threatened them due to the Jewel Seeds. But the monsters are the least of their worries, as Yuuno and Nanoha are not the only ones out to collect the Jewel Seeds."
164903,"Mujikaku Seijo wa Kyou mo Muishiki ni Chikara wo Tare Nagasu: Imadai no Seijo wa Ane dewa Naku, Imouto no Watashi Datta Mitai desu",https://cdn.myanimelist.net/images/manga/3/292882.jpg,https://cdn.myanimelist.net/images/manga/3/292882l.jpg,,28560.0,49740,"Fantasy, Romance","Lady Carolina, the overlooked daughter of a powerful duke, has always believed herself to be the black sheep amid her illustrious kin. Her father is the distinguished prime minister; her elder sister, a prodigious mage destined to become their nation’s next Saint. In comparison, Carolina resigns herself to a quiet existence in their shadows until a sudden and unexpected royal decree alters her destiny, thrusting her into a political marriage with the formidable “Bloodthirsty Prince” of the neighboring Empire of Malcosias. Determined to prove her worth, Carolina takes a bold step into a world fraught with both political and mortal peril. As royal obligations intertwine with hints of true love and the stirrings of her own latent power, Carolina moves ever closer to understanding what it truly means to be exceptional.  (Source: J-Novel Club)"
51841,Nu Wu,https://cdn.myanimelist.net/images/manga/1/97685.webp,https://cdn.myanimelist.net/images/manga/1/97685l.webp,,37244.0,32639,"Action, Adventure, Comedy, Fantasy, Shoujo","If you could return to the day you met, what would the two of you do?  “Ah! Fate is unfathomable like that. Never would anyone be able to guess that such an ordinary encounter could lead to such an extraordinary future. Although our encounter that day contributed to a resplendent future, I sometimes find myself reminiscing about ordinary days. If time could be rewound, would I choose to step foot into that tavern where we met… Ah, no! Even if that tavern had not existed, we would definitely have met anyway, because our encounter was indispensable fate!” –Bard  “With my blade, I’ll cut the tavern, destiny, and this bastard in half all at the same time.” –Red Cloak  Female Warrior details the 1st generation of the Twelve Holy Knights from The Legend of Sun Knight.  (Source: MU)"
96453,Hamlet Syndrome,https://cdn.myanimelist.net/images/manga/3/172040.jpg,https://cdn.myanimelist.net/images/manga/3/172040l.jpg,,48206.0,60352,"Drama, Mystery",
17824,Kure-nai,https://cdn.myanimelist.net/images/manga/2/145559.jpg,https://cdn.myanimelist.net/images/manga/2/145559l.jpg,7.25,5484.0,16440,"Action, Childcare, Drama, Harem, Martial Arts, Romance, Supernatural","Kure-nai is about the adventures and misadventures of 16-year-old Kurenai Shinkurou. Shinkurou is an authority in settling disputes between people, and finds his life turned upside down one day when he is assigned as a bodyguard for Kuhouin Murasaki, the daughter of a powerful plutocratic family.  (Source: ANN)"
71305,The God of Death,https://cdn.myanimelist.net/images/manga/2/170120.jpg,https://cdn.myanimelist.net/images/manga/2/170120l.jpg,,,41772,"Hentai, School, Supernatural","Kuzuha Ryuuga is an average student with a girlfriend. He's kind and helpful to others. Suddenly he starts having desires and keeps seeing visions of himself brutally raping the girls around him. Afraid of himself he checks himself in to the nurses office where he meets Mizuchi a demon girl. She explains to him that he's actually a god of death and it's his duty to collect the souls of those around him. To do that, he must first break their minds.  Ryuuga then gives weapons to the punks in the school and has them take over and hold all the students and teachers hostage in the gym. They choose eight students to return to the main school which has been sealed with cement so there is no escape. If the students are caught they will be punished.  Let the game of hide and seek begin.  (Source: VNDB)"
73659,Ikareta Kyoushitsu: Konna no ga Atarimae no Jugyou Fuukei!?,https://cdn.myanimelist.net/images/manga/2/168204.jpg,https://cdn.myanimelist.net/images/manga/2/168204l.jpg,,,63821,"Hentai, School"," There is a boarding high school. One day, Haruka moves to another room. It seems her new room wasn't used for a long time. When she tidies up her room, she finds an old notebook. She opens it and a lot of erotic delusions are written in it. She gets sick of it and throws it away. But on the next day, there is a sheet of paper on the floor of her room. ""Today, our teacher allowed us to rape twin-tail girls, so we did...."" ""What is it!?"" She immediately throws it away and goes to school. Just after the second period, her classroom teacher suddenly says, ""Ok, it's time to rape Haruka....""  (Source: ErogeShop)"
